*SoftWare Version 3.0  2018/12/27

*HEADER
     PLATFORM NUMBER       :7900501
     CYCLE NUMBER          :110
     DATE CREATION         :20191218231947
     DATE UPDATE           :20191220021643
     PROJECT NAME          :ARGO-BSH
     PI NAME               :Birgit Klein
     INSTRUMENT TYPE       :APEX
     FLOAT SERIAL NO       :7947
     FIRMWARE VERSION      :102015
     WMO INSTRUMENT TYPE   :846
     TRANSMISSION SYSTEM   :ARGOS
     POSITIONING SYSTEM    :ARGOS
     SAMPLE DIRECTION      :A(A=Ascend; D=Descend)
     DATA MODE             :A(R=Real Time; D=Delayed Mode; A=Real Time Adjusted)
     JULIAN DAY            :25553.7957 (days since 1950-01-01 00:00:00 UTC)
     DATE                  :2019-12-18
     QC FLAG FOR DATE      :1
*LOCATION
     LATITUDE              :-35.386 
     LONGITUDE             :-23.527 
     QC FLAG FOR LOCATION  :1
*FILE
     COLUMN 1              :Pressure (dbar)                             F7.1
     COLUMN 2              :Corrected Pressure (dbar)                   F7.1
     COLUMN 3              :Quality on Pressure                         I3
     COLUMN 4              :Temperature (degree_Celsius)                F9.3
     COLUMN 5              :Corrected Temperature (degree_Celsius)      F9.3
     COLUMN 6              :Quality on Temperature                      I3
     COLUMN 7              :Salinity (PSU)                              F9.3
     COLUMN 8              :Corrected Salinity (PSU)                    F9.3
     COLUMN 9              :Quality on Salinity                         I3
==========================================================================
    4.0    4.0  1   18.207   18.207  1   35.726   35.726  1
    5.4    5.4  1   18.197   18.197  1   35.725   35.725  1
   10.1   10.1  1   18.197   18.197  1   35.724   35.724  1
   20.3   20.3  1   18.150   18.150  1   35.725   35.725  1
   30.4   30.4  1   18.141   18.141  1   35.725   35.725  1
   40.4   40.4  1   18.126   18.126  1   35.721   35.721  1
   50.6   50.6  1   17.603   17.603  1   35.684   35.684  1
   59.8   59.8  1   17.384   17.384  1   35.670   35.670  1
   68.4   68.4  1   16.920   16.920  1   35.602   35.602  1
   80.5   80.5  1   16.316   16.316  1   35.553   35.553  1
   90.2   90.2  1   15.500   15.500  1   35.488   35.488  1
  100.2  100.2  1   15.147   15.147  1   35.453   35.453  1
  109.8  109.8  1   15.058   15.058  1   35.449   35.449  1
  120.0  120.0  1   15.000   15.000  1   35.452   35.452  1
  129.7  129.7  1   14.965   14.965  1   35.454   35.454  1
  139.5  139.5  1   15.087   15.087  1   35.516   35.516  1
  149.6  149.6  1   14.996   14.996  1   35.525   35.525  1
  160.2  160.2  1   14.864   14.864  1   35.515   35.515  1
  169.8  169.8  1   14.756   14.756  1   35.501   35.501  1
  180.5  180.5  1   14.602   14.602  1   35.490   35.490  1
  190.0  190.0  1   14.530   14.530  1   35.490   35.490  1
  197.0  197.0  1   14.488   14.488  1   35.476   35.476  1
  225.2  225.2  1   13.891   13.891  1   35.383   35.383  1
  250.2  250.2  1   13.693   13.693  1   35.355   35.355  1
  275.0  275.0  1   13.589   13.589  1   35.340   35.340  1
  300.4  300.4  1   13.438   13.438  1   35.315   35.315  1
  325.5  325.5  1   13.192   13.192  1   35.271   35.271  1
  349.8  349.8  1   13.035   13.035  1   35.246   35.246  1
  373.4  373.4  1   12.813   12.813  1   35.209   35.209  1
  400.3  400.3  1   12.414   12.414  1   35.146   35.146  1
  425.2  425.2  1   11.924   11.924  1   35.066   35.066  1
  449.9  449.9  1   11.305   11.305  1   34.975   34.975  1
  475.2  475.2  1   10.597   10.597  1   34.873   34.873  1
  500.4  500.4  1    9.850    9.850  1   34.777   34.777  1
  525.3  525.3  1    9.338    9.338  1   34.716   34.716  1
  550.5  550.5  1    8.843    8.843  1   34.657   34.657  1
  574.8  574.8  1    8.348    8.348  1   34.603   34.603  1
  599.8  599.8  1    7.751    7.751  1   34.529   34.529  1
  624.5  624.5  1    7.183    7.183  1   34.472   34.472  1
  650.6  650.6  1    6.800    6.800  1   34.426   34.426  1
  675.6  675.6  1    6.302    6.302  1   34.372   34.372  1
  700.6  700.6  1    5.589    5.589  1   34.300   34.300  1
  725.6  725.6  1    5.375    5.375  1   34.300   34.300  1
  750.4  750.4  1    5.147    5.147  1   34.278   34.278  1
  774.6  774.6  1    5.105    5.105  1   34.287   34.287  1
  800.5  800.5  1    4.851    4.851  1   34.269   34.269  1
  825.0  825.0  1    4.798    4.798  1   34.276   34.276  1
  850.7  850.7  1    4.524    4.524  1   34.262   34.262  1
  874.9  874.9  1    4.510    4.510  1   34.276   34.276  1
  900.6  900.6  1    4.496    4.496  1   34.296   34.296  1
  924.8  924.8  1    4.399    4.399  1   34.306   34.306  1
  949.5  949.5  1    4.301    4.301  1   34.309   34.309  1
  975.3  975.3  1    4.236    4.236  1   34.306   34.306  1
 1000.1 1000.1  1    4.076    4.076  1   34.314   34.314  1
 1025.3 1025.3  1    3.985    3.985  1   34.324   34.324  1
 1050.0 1050.0  1    3.864    3.864  1   34.336   34.336  1
 1075.5 1075.5  1    3.791    3.791  1   34.342   34.342  1
 1100.4 1100.4  1    3.710    3.710  1   34.350   34.350  1
 1124.7 1124.7  1    3.624    3.624  1   34.359   34.359  1
 1149.6 1149.6  1    3.478    3.478  1   34.353   34.353  1
 1175.0 1175.0  1    3.393    3.393  1   34.366   34.366  1
 1200.1 1200.1  1    3.330    3.330  1   34.377   34.377  1
 1225.0 1225.0  1    3.234    3.234  1   34.388   34.388  1
 1250.2 1250.2  1    3.188    3.188  1   34.399   34.399  1
 1275.3 1275.3  1    3.143    3.143  1   34.411   34.411  1
 1300.4 1300.4  1    3.090    3.090  1   34.427   34.427  1
 1325.6 1325.6  1    3.090    3.090  1   34.439   34.439  1
 1350.1 1350.1  1    3.068    3.068  1   34.459   34.459  1
 1375.4 1375.4  1    3.016    3.016  1   34.472   34.472  1
 1400.6 1400.6  1    2.973    2.973  1   34.487   34.487  1
 1425.4 1425.4  1    2.966    2.966  1   34.492   34.492  1
 1450.3 1450.3  1    2.944    2.944  1   34.509   34.509  1
 1475.3 1475.3  1    2.934    2.934  1   34.524   34.524  1
 1499.6 1499.6  1    2.921    2.921  1   34.539   34.539  1
 1525.0 1525.0  1    2.899    2.899  1   34.556   34.556  1
 1550.4 1550.4  1    2.893    2.893  1   34.570   34.570  1
 1575.7 1575.7  1    2.882    2.882  1   34.587   34.587  1
 1600.6 1600.6  1    2.874    2.874  1   34.607   34.607  1
 1624.9 1624.9  1    2.868    2.868  1   34.623   34.623  1
 1649.7 1649.7  1    2.865    2.865  1   34.636   34.636  1
 1675.5 1675.5  1    2.865    2.865  1   34.646   34.646  1
 1699.7 1699.7  1    2.865    2.865  1   34.662   34.662  1
 1724.0 1724.0  1    2.869    2.869  1   34.672   34.672  1
 1750.4 1750.4  1    2.872    2.872  1   34.692   34.692  1
 1775.4 1775.4  1    2.875    2.875  1   34.701   34.701  1
 1800.6 1800.6  1    2.877    2.877  1   34.709   34.709  1
 1825.3 1825.3  1    2.875    2.875  1   34.718   34.718  1
 1849.9 1849.9  1    2.873    2.873  1   34.728   34.728  1
 1874.5 1874.5  1    2.876    2.876  1   34.736   34.736  1
 1899.5 1899.5  1    2.886    2.886  1   34.749   34.749  1
 1924.7 1924.7  1    2.879    2.879  1   34.754   34.754  1
 1950.1 1950.1  1    2.884    2.884  1   34.766   34.766  1
