*SoftWare Version 3.0  2018/12/27

*HEADER
     PLATFORM NUMBER       :3901606
     CYCLE NUMBER          :098
     DATE CREATION         :20191229101854
     DATE UPDATE           :20191230121914
     PROJECT NAME          :ARGO-BSH
     PI NAME               :Birgit Klein
     INSTRUMENT TYPE       :ARVOR
     FLOAT SERIAL NO       :16DE001
     FIRMWARE VERSION      :5605B04
     WMO INSTRUMENT TYPE   :844
     TRANSMISSION SYSTEM   :ARGOS
     POSITIONING SYSTEM    :ARGOS
     SAMPLE DIRECTION      :A(A=Ascend; D=Descend)
     DATA MODE             :R(R=Real Time; D=Delayed Mode; A=Real Time Adjusted)
     JULIAN DAY            :25564.2778 (days since 1950-01-01 00:00:00 UTC)
     DATE                  :2019-12-29
     QC FLAG FOR DATE      :1
*LOCATION
     LATITUDE              :-48.040 
     LONGITUDE             :-10.584 
     QC FLAG FOR LOCATION  :1
*FILE
     COLUMN 1              :Pressure (dbar)                             F7.1
     COLUMN 2              :Corrected Pressure (dbar)                   F7.1
     COLUMN 3              :Quality on Pressure                         I3
     COLUMN 4              :Temperature (degree_Celsius)                F9.3
     COLUMN 5              :Corrected Temperature (degree_Celsius)      F9.3
     COLUMN 6              :Quality on Temperature                      I3
     COLUMN 7              :Salinity (PSU)                              F9.3
     COLUMN 8              :Corrected Salinity (PSU)                    F9.3
     COLUMN 9              :Quality on Salinity                         I3
==========================================================================
    6.0    6.0  1    6.092    6.092  1   33.905   33.905  1
    7.0    7.0  1    6.092    6.092  1   33.905   33.905  1
    8.0    8.0  1    6.091    6.091  1   33.905   33.905  1
    9.0    9.0  1    6.093    6.093  1   33.905   33.905  1
   10.0   10.0  1    6.090    6.090  1   33.906   33.906  1
   16.0   16.0  1    6.091    6.091  1   33.905   33.905  1
   25.0   25.0  1    6.091    6.091  1   33.905   33.905  1
   35.0   35.0  1    6.084    6.084  1   33.905   33.905  1
   45.0   45.0  1    5.990    5.990  1   33.900   33.900  1
   56.0   56.0  1    5.677    5.677  1   33.896   33.896  1
   65.0   65.0  1    5.459    5.459  1   33.893   33.893  1
   75.0   75.0  1    3.762    3.762  1   33.929   33.929  1
   86.0   86.0  1    3.013    3.013  1   33.954   33.954  1
   96.0   96.0  1    2.949    2.949  1   33.957   33.957  1
  106.0  106.0  1    2.886    2.886  1   33.959   33.959  1
  116.0  116.0  1    2.764    2.764  1   33.962   33.962  1
  126.0  126.0  1    2.667    2.667  1   33.964   33.964  1
  135.0  135.0  1    2.627    2.627  1   33.971   33.971  1
  145.0  145.0  1    2.660    2.660  1   33.991   33.991  1
  155.0  155.0  1    2.768    2.768  1   34.030   34.030  1
  166.0  166.0  1    2.835    2.835  1   34.056   34.056  1
  176.0  176.0  1    2.895    2.895  1   34.075   34.075  1
  186.0  186.0  1    2.924    2.924  1   34.088   34.088  1
  196.0  196.0  1    2.917    2.917  1   34.099   34.099  1
  213.0  213.0  1    2.844    2.844  1   34.115   34.115  1
  238.0  238.0  1    2.752    2.752  1   34.126   34.126  1
  263.0  263.0  1    2.650    2.650  1   34.140   34.140  1
  288.0  288.0  1    2.559    2.559  1   34.161   34.161  1
  313.0  313.0  1    2.518    2.518  1   34.177   34.177  1
  338.0  338.0  1    2.505    2.505  1   34.199   34.199  1
  363.0  363.0  1    2.501    2.501  1   34.218   34.218  1
  388.0  388.0  1    2.507    2.507  1   34.233   34.233  1
  413.0  413.0  1    2.528    2.528  1   34.250   34.250  1
  438.0  438.0  1    2.538    2.538  1   34.264   34.264  1
  463.0  463.0  1    2.561    2.561  1   34.291   34.291  1
  488.0  488.0  1    2.575    2.575  1   34.320   34.320  1
  513.0  513.0  1    2.600    2.600  1   34.344   34.344  1
  538.0  538.0  1    2.610    2.610  1   34.362   34.362  1
  563.0  563.0  1    2.620    2.620  1   34.383   34.383  1
  588.0  588.0  1    2.634    2.634  1   34.408   34.408  1
  613.0  613.0  1    2.628    2.628  1   34.426   34.426  1
  638.0  638.0  1    2.618    2.618  1   34.441   34.441  1
  663.0  663.0  1    2.601    2.601  1   34.454   34.454  1
  688.0  688.0  1    2.573    2.573  1   34.465   34.465  1
  713.0  713.0  1    2.554    2.554  1   34.483   34.483  1
  739.0  739.0  1    2.544    2.544  1   34.505   34.505  1
  763.0  763.0  1    2.545    2.545  1   34.522   34.522  1
  788.0  788.0  1    2.546    2.546  1   34.541   34.541  1
  813.0  813.0  1    2.537    2.537  1   34.555   34.555  1
  838.0  838.0  1    2.533    2.533  1   34.564   34.564  1
  864.0  864.0  1    2.524    2.524  1   34.578   34.578  1
  888.0  888.0  1    2.515    2.515  1   34.585   34.585  1
  913.0  913.0  1    2.494    2.494  1   34.596   34.596  1
  938.0  938.0  1    2.475    2.475  1   34.603   34.603  1
  963.0  963.0  1    2.452    2.452  1   34.611   34.611  1
  988.0  988.0  1    2.428    2.428  1   34.619   34.619  1
 1013.0 1013.0  1    2.399    2.399  1   34.632   34.632  1
 1038.0 1038.0  1    2.382    2.382  1   34.644   34.644  1
 1063.0 1063.0  1    2.370    2.370  1   34.655   34.655  1
 1088.0 1088.0  1    2.368    2.368  1   34.666   34.666  1
 1114.0 1114.0  1    2.363    2.363  1   34.675   34.675  1
 1138.0 1138.0  1    2.357    2.357  1   34.682   34.682  1
 1162.0 1162.0  1    2.352    2.352  1   34.689   34.689  1
 1188.0 1188.0  1    2.353    2.353  1   34.694   34.694  1
 1214.0 1214.0  1    2.350    2.350  1   34.700   34.700  1
 1238.0 1238.0  1    2.338    2.338  1   34.702   34.702  1
 1263.0 1263.0  1    2.335    2.335  1   34.706   34.706  1
 1288.0 1288.0  1    2.323    2.323  1   34.711   34.711  1
 1312.0 1312.0  1    2.297    2.297  1   34.712   34.712  1
 1338.0 1338.0  1    2.277    2.277  1   34.719   34.719  1
 1363.0 1363.0  1    2.272    2.272  1   34.724   34.724  1
 1388.0 1388.0  1    2.258    2.258  1   34.728   34.728  1
 1413.0 1413.0  1    2.246    2.246  1   34.730   34.730  1
 1438.0 1438.0  1    2.237    2.237  1   34.733   34.733  1
 1463.0 1463.0  1    2.228    2.228  1   34.736   34.736  1
 1488.0 1488.0  1    2.213    2.213  1   34.738   34.738  1
 1513.0 1513.0  1    2.205    2.205  1   34.742   34.742  1
 1538.0 1538.0  1    2.177    2.177  1   34.745   34.745  1
 1563.0 1563.0  1    2.157    2.157  1   34.747   34.747  1
 1588.0 1588.0  1    2.131    2.131  1   34.750   34.750  1
 1614.0 1614.0  1    2.102    2.102  1   34.754   34.754  1
 1638.0 1638.0  1    2.080    2.080  1   34.757   34.757  1
 1663.0 1663.0  1    2.044    2.044  1   34.757   34.757  1
 1688.0 1688.0  1    2.015    2.015  1   34.757   34.757  1
 1713.0 1713.0  1    1.989    1.989  1   34.757   34.757  1
 1738.0 1738.0  1    1.971    1.971  1   34.757   34.757  1
 1763.0 1763.0  1    1.933    1.933  1   34.757   34.757  1
 1788.0 1788.0  1    1.886    1.886  1   34.757   34.757  1
 1813.0 1813.0  1    1.852    1.852  1   34.757   34.757  1
 1838.0 1838.0  1    1.837    1.837  1   34.756   34.756  1
 1863.0 1863.0  1    1.809    1.809  1   34.754   34.754  1
 1888.0 1888.0  1    1.784    1.784  1   34.754   34.754  1
 1913.0 1913.0  1    1.764    1.764  1   34.755   34.755  1
 1938.0 1938.0  1    1.743    1.743  1   34.754   34.754  1
 1963.0 1963.0  1    1.717    1.717  1   34.753   34.753  1
 1989.0 1989.0  1    1.698    1.698  1   34.751   34.751  1
 2001.0 2001.0  1    1.689    1.689  1   34.751   34.751  1
